x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
492.196,435.139,1106.019,1628.212,807.187,662.745,641.587,830.144,599.169,738.458,1223.629,855.307,1221.616,1059.765,nan,nan,958.342,946.383,564.161,737.502
491.873,433.387,1102.370,1626.918,811.717,664.043,642.436,831.837,85.734,654.935,1220.473,859.162,1222.517,1067.218,948.300,878.013,957.162,955.548,563.322,733.086
490.347,431.435,1099.675,1626.244,816.757,665.415,642.720,832.291,85.689,655.412,1216.891,863.246,1222.580,1071.716,nan,nan,957.255,963.871,562.698,729.324
489.518,430.748,1095.091,1624.155,820.985,666.611,643.112,832.926,nan,nan,1213.615,866.784,1222.683,1077.801,nan,nan,957.564,974.727,561.732,723.654
488.148,430.693,1090.902,1622.537,825.633,667.649,644.104,834.460,nan,nan,1210.022,870.017,1222.479,1082.514,nan,nan,958.599,983.875,561.372,719.804
486.930,430.365,1087.105,1620.638,829.542,668.546,643.988,833.665,nan,nan,1208.366,871.685,1222.295,1085.852,nan,nan,960.472,992.487,560.665,714.766
484.502,429.112,1085.957,1620.162,833.260,669.740,643.963,833.336,nan,nan,1203.017,875.554,1222.095,1091.775,nan,nan,962.549,1001.002,560.143,709.710
482.846,428.621,1082.235,1618.664,837.848,671.134,644.957,835.192,1218.000,956.000,1199.910,877.898,1222.682,1098.356,nan,nan,963.699,1007.588,559.741,705.923
480.680,426.978,1082.678,1618.808,841.897,672.474,645.427,835.759,1229.873,945.848,1196.015,881.417,1222.667,1100.929,1253.806,856.670,965.418,1016.177,559.300,699.978
479.406,425.953,1078.064,1617.098,845.752,673.838,645.511,835.859,1230.765,945.124,1191.452,885.140,1223.212,1106.338,nan,nan,966.556,1022.572,559.347,695.331
478.587,424.494,1075.912,1616.157,848.306,674.730,646.482,837.514,nan,nan,nan,nan,1224.311,1111.063,nan,nan,967.936,1032.043,559.521,691.022
480.749,424.871,1073.867,1615.331,851.792,675.879,646.828,837.734,1228.868,953.054,1184.001,891.456,1225.661,1117.071,86.833,680.381,968.846,1039.142,559.844,685.396
482.759,423.813,1075.088,1615.959,856.509,677.200,647.070,837.950,1227.918,956.804,1180.608,894.298,1226.542,1119.629,88.387,680.503,969.547,1046.050,560.291,679.810
484.333,422.325,1070.159,1613.768,858.991,677.894,647.293,838.250,1226.378,963.936,1177.791,896.823,1227.641,1123.375,602.380,743.492,970.589,1055.200,560.660,674.043
488.200,417.907,1069.247,1613.414,863.633,679.007,647.819,839.065,1225.240,968.299,1174.191,900.078,1228.921,1126.281,602.667,744.775,970.682,1060.762,561.248,666.966
492.343,414.550,1069.310,1613.101,867.767,679.934,648.627,839.958,1224.204,971.969,1169.190,904.169,1230.614,1130.118,nan,nan,971.149,1064.931,562.001,659.697
nan,nan,1067.131,1611.986,871.314,680.816,648.500,838.730,1222.887,976.908,1165.689,906.558,1231.674,1134.017,nan,nan,971.871,1074.463,562.137,653.571
nan,nan,1065.713,1611.417,874.440,681.329,649.062,839.201,1222.074,981.658,1161.768,909.228,1232.612,1136.067,nan,nan,972.477,1078.582,562.593,647.264
nan,nan,1061.828,1609.894,877.397,682.298,649.341,840.030,1221.937,982.895,1159.095,911.290,1233.888,1139.742,nan,nan,972.806,1083.930,562.884,641.670
nan,nan,1061.232,1610.029,880.267,683.290,649.675,841.140,1221.020,987.572,1154.048,914.938,nan,nan,1234.601,1137.776,973.934,1090.219,563.126,634.888
607.376,754.000,1061.445,1610.331,884.243,684.509,650.140,842.260,1220.485,991.113,1150.620,917.418,nan,nan,1236.318,1138.890,974.062,1094.363,563.370,629.135
606.894,752.036,1058.253,1609.187,888.486,685.772,650.903,843.277,1219.439,998.801,1146.558,920.275,87.177,855.314,1239.450,1140.853,975.061,1100.816,563.546,623.513
